"on December 4, 2017","Everything was correct in the package except the plastic for the back of the screen was for the 11in. model not the 13in. The black plastic for the bottom of the laptop was the correct size and all the other contents were correct though. The 3 stars is because the wrong size was included, otherwise I like the case a lot, especially all the accessories that it includes for a price way cheaper than Speck, plus it has lasted pretty long compared to Speck when I bought it previously. Going to return and hope for the proper sizes next time I order."
"on February 8, 2018","I bought this case because I wanted to protect my brand new laptop about four months ago, and not only did the bottom of the case start falling apart my laptop was not fully protected either. This is a good deal for a case but the bottom part has continued to give me problems since about a month after I bought it. The clips that hold it on are breaking and the white stands on the bottom have fallen off making my laptop wobbly. I do not recommend this case unless you just need to top part of it."
"on August 7, 2017","Looks very nice as described, the screen protector very good quality, but the keyboard protector keeps popping off, and the material of the case gets fingerprints marks all the time, just by touching or grabbing it."
"on January 15, 2018","The color is beautiful, and the case fit my 13"" MacBook Air perfectly.  The keyboard cover, however, covered all of the keys pretty well except for the function keys. For some reason, it only covered the bottom half of those keys. It was almost like someone had cut off too much from the top. That's the actual design, though, as I can see now from the picture. I wish I'd looked more closely at the picture of the keyboard cover before ordering..."
"on December 2, 2017","The keyboard and screen protector are ok, but the case looks a little like cheap plastic and the color is the same solid over the apple logo. The logo its barely visible when the laptop is on. I was ready to return it as soon as I opened it, but I don't wanna deal with the hassle of waiting for them to receive it to get the money back, and I need the laptop to be protected ASAP. If you have not issue with the logo being covered then go ahead. I gotta say that it is a perfect fit and the color looks nice."
"on February 13, 2017","I really like this case.  It's very pretty and it came with extra nubbins for the bottom, which is awesome because I find that they can fall off easily.  But within the first week of having it the bottom cracked and it continues to crack more.  It happened to my old case (which was purchased from a different seller at the same price) after three years of having it, but with this one it happened within the first week.  Made me really sad because it is so pretty.  The bottom will barely stay on.  Really sad. :("
"on October 3, 2017","Just got this. Cute and feminine. It is matte, so suspect dirt will show. The fit  and application couldn't be better, clips right on and stays in place. LOVE it!"
"on July 8, 2017","You get what you pay for with this one. I like the color but it wasn't really a snug fit for my 13-inch Mac Air...and I triple checked the model to make sure I got the correct size. The top cover would come off quite a bit because the teeth don't quite latch on the top edge. Thought I wasn't putting it correctly but even when my son and then my daughter did it for me, it would still come off periodically. But it was cheap and it does protect my mac even if I have to re-attach the top cover every now and then..."
"on March 23, 2017",Screen protecter and Keyboard cover work great. The hard case was difficult to put on and the top part broke after being on for just 2 weeks. Now I have to purchase a new one.. Color looked just like pictured.
"on April 16, 2017","This was beautiful, until it got a spot of lotion on it and nothing would take it off.  I tried water, rubbing alcohol  as suggested, vinegar and water as suggested etc.  it just made it worse. Luckily someone suggested using a credit card with no embossing on it to remove it. I tried everything to clean it, and unfortunately nothing worked. I'm giving it three stars because it was great for 48 hours."
"on April 24, 2017","I purchased this for my laptop, very beautiful color, you can see the Apple logo when lighted. The reason I am not giving it 5 stars, is due to the fact the Hard Case kept slipping off my laptop from time to time, having me take time to readjust it.. Also, it kept breaking off pieces from all around the edges. I only have the top cover on it now. & I treat all my belongings carefully, I do not know why it broke so soon & easily."
"on May 24, 2017","Cover fits well so far and is very minimal. Nice feel and color. I did not receive the keyboard cover or screen cover, however."
"on March 20, 2017","It feels very ""plastic-e"" I wasn't very happy with it, luckily I got another case which I love and use for my brand new Mac. This case also feels a it rough on the inside, makes me think that it would scratch the Macs surface. I'm giving it 3 stars because of the fast delivery and because of the keyboard cover"
"on January 16, 2018","I just got this case today, so we will see how it holds up over the coming days. The case was fairly easy to put on. I wasn’t sure which way the top goes on, so I put the part with 2 clips on the front (where you open the computer). Not sure if that’s correct. The keyboard cover has a little defect on both the space bar and caps lock button. And, my screen protector was already dusty. Not sure if I’ll put it on. Not bad, could be better."
"on February 5, 2018","I really liked the cover however, the cover arrived chipped on the side so I’d probably try ordering from another company next time."
"on January 31, 2018","I got this case back in July, so it has been quite awhile now. I loved it at first, it fits my Macbook air perfect but not very long lasting at all. It has cracks all over and it seems to be not serving it's purpose anymore. Again, I have had it for awhile now but I thought it would last longer than this. I guess not for the price."
"on December 14, 2016","**UPDATE**Case isn't very durable. Pieces have continued to break off, but I guess I can't complain for the price I paid.**I enjoyed this product. I haven't used the screen protector - I don't normally use them for any products so my review does not reflect the screen protector.The case and keyboard cover were easy to install on my Mac. Unfortunately, the bottom case was cracked in the corner when I received it. It's still functional, but it stinks when you buy something and it arrives less than perfect."
"on February 28, 2017","I loved the color! , perhaps I did not ready the description throughly before buying but the cover is matte which for now it's nice and clean and hopefully it stays like that. The keyboard is nice. I don't like that the apple doesn't really show but I'll live with that. It is very plastic like. I am not in love with the material that is why I am giving it 3 stars"
"on December 31, 2017","Love the color. Case is fine, until I tried to remove it to clean it and it broke all over the place :( now I just keep it on my computer to prevent further damage."
"on January 25, 2018",it picks up greasy and all the feet fell off. it's only been a couple of months. if i knew this would happen i would have just bought the speck case.
"on July 17, 2017","I don't like the quality of the plastic. I have purchased this brand before but in lavender and it chipped within two weeks. I wanted to give this company another chance since I liked the idea of mint green but smudges are easily noticeable and hard to clean. Overall, it you want something that will last about a month then this is the case to purchase."
"on January 19, 2018",What I liked the most about this case its that it brings everything that you asked from the color to the screen protector. The thing I disliked about the case it’s that it was poorly packaged and I wish it came with two screen protectors just in case the first one gets messed up while putting it on your computer screen.
"on June 9, 2017",I really did love this case at first. Color is great. But lately the top keeps popping off. Cannot get it to stay on. Wish I could return.
"on January 9, 2018",It's a decent quality case. It's pretty easy to put on. The keyboard cover is a little hard to type with but that's to be expected. I gave three stars because the letters on the cover don't line up with the letters on the actual keyboard.
"on December 25, 2016","I really like the color of this case, but I wanted it to be more transparent like it seems to be in the picture. It's a bit darker in person and I think it makes the case look a different color than what is pictured. It fits well though, and protects the computer as expected from a case like this. The apple logo does show through when open, but not super bright. I would possibly buy this again in a different color."
"on December 30, 2016","Its not as vibrant as it looks, and the apple light logo on my MacBook Air looks weird. The keyboard cover isn't awesome but that could just be me, this is my first time using one. The screen protector was easy to use and no bubbles and great, but there is a slight glare.Overall for the price and what it offers in protection of my MacBook I give it 3 stars. But I'm disappointed in the color for sure."
"on February 7, 2017","The first month that I had this product it didn't give me any problems. After a while, i noticed that the sides started to break and fall off. This product's appearance is just what you expect. It has a smooth look and feel to it, but the overall quality isn't as advertised. I'm constantly take my laptop in and out of my bag so I need something that is sturdy enough and this product didn't mean my expectations."
"on September 22, 2017","I have used the hard case for approximately 6 months. Right from the beginning, the screen protector was not really useful, since it formed a lot of bubbles. The case started presenting flaws in the first two months, and now it is basically falling apart, even though I carry my notebook only inside another case. The keyboard protector looks pretty good on my notebook, though. It was cheap, but the reviews were a bit misleading"
"on April 28, 2017",Started breaking even with diligent care after 2 months. There are better cases out there.
"on January 2, 2018","I bought this case and keyboard cover for the purpose of protecting my Macbook from oily finger stains. The keyboard cover does this well, but the case is covered in oil marks which left me really disappointed. The screen protector is difficult to install and leaves air bubble no matter how much you try to squeegee the bubbles out so I just ended up taking it off."
"on January 11, 2017","So, I've had a few Mosiso laptop cases before, and they were always great! This case is okay, but on the bottom piece, it curves away from the thin/forward corners of my macbook air. The keyboard cover fits excellently, but it muffles sound more than others I've had, and I couldn't get the screen protector on for the life of me. The top half of the case fits great though, and the color is beautiful!"
"on January 2, 2018","This product is good for the cheap price. The case fits well and is very cute. But if you’re looking for something more protective for your computer you should consider a heavy duty case, because this case will provide little to no protection. Mostly just protection against scratches. If you’re looking for a cute case this is your product, but if you’re looking for protection then look elsewhere!"
"on January 20, 2018",Don't use the screen protector. The keyboard cover slides off really easily. The case itself is nice but can pop of easily if bumped.
"on June 10, 2017","When I received it I couldn't wait to put it on my laptop.The case is really nice, loved the color and the keyboard cover fit nicley. Unfortunately, the portion that snaps on to secure the laptop broke after only a week. Now the bottom part of the case won't stay on. Was going to purchase a few more in different colors but Ill probably try a different brand."
"on July 31, 2017",The keyboard doesn't align and a piece already broke off.**Update: I've been using this for a few months now and the bottom already broke.
"on August 27, 2017","Mine came dirty, with a hair on the I side. It was also scratched  a little.Update: I’ve used this case for 16 weeks and it is decent. I’ve gotten some compliments on it too. I’m going to get a new one because it is scratched, but better it scratched than my laptop. It is great for the price. Also, the keyboard cover didn’t work for me because it was all wonky and didn’t fit on the keys."
"on May 16, 2017",The cover for the top of my laptop has a hard time staying securely clicked onto my computer. It is often trying to snap off when I open my computer.
"on November 26, 2017",Pretty good. The top and the keyboard cover have lasted me forever but the bottom hinge broke essentially immediately rendering it unusable. It just slid around constantly and became a huge nuisance so i chucked it.
"on July 1, 2017","Overall the cover is ok but not great. It looks very well once on but some of the hooks to click on the computer are a bit loose. The color I had ordered was lighter than the one I received so beware of that when buying. Moreover, the keyboard cover doesn't fit that well on the keyboard, it is a bit loose, so it is a challenge to type with it. The screen protector didn't stick to my computer screen so I ended up throwing it away."
"on June 7, 2017","Does it's job, my laptop feels much more protected. The bottom rubber pads slide off though, that's why I didn't give it 5 stars. The keyboard cover doesn't truly fit and it doesn't allow the backlight to shine through (not see through!)."
"on February 16, 2018","This case got so dirty so easily. It showed all fingerprints. I only used it for about a week before I just took it off permanently. It is a good case, just not the best one I've tried. I would also do a different color than the mint."
"on March 29, 2017",This was a great buy the case itself fits my Macbook air perfectly. The screen protector was difficult to apply and not the best quality and I felt that the keyboard cover made it a bit difficult to type. Overall though it serves its purpose.
"on February 6, 2018",Like the color but i feel like i can’t heat the music loud how I use to with out it.
"on February 9, 2018",just opened this today and its okay. the color is good but the there was no receipt or anything to go along with it. the backs of the top and bottom pieces kind of rub up against each other so hopefully that doesn't ruin it. the keyboard was kind of a bonus but its kind of hard to see the letters when its dark but overall will probably continue to use.
"on September 15, 2017","Leaves fingerprint marks, difficult to clean."
"on October 7, 2017","I got this case after my last one (same case) cracked and all of the securing clips broke off after about a year. I figured that for the price it lasted long enough and I'd get the same thing. Unfortunately, this one doesn't seem to fit as well. It doesn't completely clip on at the bottom, and when I open the screen enough, it pushed the entire bottom section forward."
"on February 27, 2017",Its not fully transparent but you can still see the apple logo pretty okay. The keyboard cover is crap and I do NOT use it. I do however like the case so far. It seem sturdy and easy to snap on but the bottom snaps were a little more tricky than the top. Overall its an okay product but personally if I find a better case I will be buying that one and keeping this one as a backup.
"on December 21, 2017","The top always falls off, otherwise it does protect"
"on July 15, 2017","Great, matte look; however, the case didn't last even 6 months before it started cracking & pieces started breaking off. I mean, you get what you pay for. Will not be purchasing again, but it looked great while it lasted. Wouldn't recommend buying this product if you're looking for a long-lasting laptop case."
"on February 2, 2018",I really like the cases that Mosiso creates with all the different designs. However this particular one I received was cut wrong and it did not fit on my laptop correctly.
"on March 24, 2017","Arrived quickly, and looked just as I expected. I have loved using it and received a few compliments too. It came mid-October, but now it is March and it has not lasted. Starting a few months ago, I started seeing cracks and small pieces falling off the edge. I'm not very rough with my mac, but thought this may be due to normal wear/tear. This morning the two clips on the back of the top cover finally gave, rendering the case almost useless. I'm not sure about the life of the product in general, but was hoping to get more than six months use from it. Would still recommend given the price, looks, and protection it gave over the six months."
"on August 3, 2017",Worked great for 3 months then cracked near input openings on bottom portion of the case. Computer isn't even used but once maybe twice weekly. Short return policy. Cool color choices though!
"on October 10, 2017",The bottom buttons get removed by itself.
"on March 5, 2017","The bottom fits and stays on well but the top does not stay on at all. I wish I wouldn't have put the screen protector on because there are so many bubbles underneath it and it takes a long time to get them all out. It was a good price, but I see you get what you pay for."
"on December 8, 2017",Three because it did crack fairly easily.
"on March 9, 2017",Could not get it to snap on my MacBook and stay on. The keypad looked pretty but made it not as easy to type. All in all just ok
"on January 12, 2018","I ordered the mint color and everything looked like the picture. The only issue I had was putting the top cover on. I had to force the case on and the little latches on the cover look like they are about to break. Next time I would spend a little more money on a case, I’m not too sure how long this one will last."
"on October 26, 2017","Fit the right way... but the keyboard cover left marks on my screen, the screen protector didn't fit correctly and there was a glare of lights, the white rubber things on the bottom came off within a week and wouldn't stay on. Does the trick of protecting your computer, though."
"on November 8, 2017","Not the best quality, but the price"
"on November 10, 2017",I was highly disappointed in the quality the top part of the case was clean but the bottom part was dirty and it seemed to have water damage even tho it was brand new
"on August 27, 2017",I like the case but the bottom piece of the case doesn't fully snap on because the clasp is not big enough :/ was really excited for the new case and am disappointed with the fit. Mosiso Plastic Hard Case with Keyboard Cover with Screen Protector for MacBook Air 13 Inch
"on April 27, 2017","Looks great, but one tab broke off within a week :("
"on February 1, 2017","The keyboard protector silicone fits perfectly, and I love it, BUT... it blocks out my lighted MacBook keyboard."
"on April 12, 2017","Bottom part of the case does not stay on my laptop well, but the color is pretty and I like the keyboard cover. I wouldn't recommend this, however, because I'm sure there is another one on amazon that is a similar price that actually stays on the bottom part of the computer."
"on December 30, 2016","The color is awesome.  The top piece has popped off a few times, so I'm not sure how it would protect in a fall.  The keyboard feels a little ""gummy"" so it took me a minute to get used to typing with it on, but I've gotten used to it.  The screen protector was really hard to get smooth.  I have bubbles on mine."
"on June 28, 2017",The case was cracked on the corner. So I don't see it lasting too long. Also the top part of the case was SO hard to get onto my MacBook Air 2017. There are also no instructions. Overall it works for now!
"on January 30, 2017","For a $13 case, I'm not sure what I was expecting. The color is cute, the keyboard cover works well but I ordered it about a month and a half ago and it has already completely fallen apart, the tabs that keep the case on have all fallen off and the corner has completely chipped off. I am not rough with my computer, I have never even dropped it. Frustrating I already have to order a new case."
"on January 25, 2018",Everything was great until I opened the top piece to find a huge great scratch on it. I decided to just leave it since I added stickers to my case anyway.
"on January 17, 2018","Didn’t realize it will make the weight almost double and the keyboard cover isn’t completely flat, kind of warped. Trying to get used to with it anyway"
"on September 24, 2017",Case kept coming off by its self.
"on April 5, 2017","The color is nice, but it doesn't snap all the way on and a piece of it already broke off. Wouldn't buy again, but can't expect too much for something this inexpensive"
"on January 27, 2018","I bought the black case and it all fit fine, although I don't like using the keyboard cover. My complaint is that, no matter how clean my hands are, fingerprints will collect everywhere and you have to scrub them off with a moist towel"
"on September 2, 2017","The case works fine, but the keyboard cover for the Frost cover was terrible.  A friend of mine ordered the mint color and her keyboard cover was so much better.  Just okay...."
"on December 2, 2016","I could not get the top cover to stay. After multiple attempts, I FINALLY secured it. I have no idea how I did it, however, the bottom cover cracked in the corner after the top was secured. I love the color and the key board cover. It is fine for now. I wish it came with trouble shooting directions."
"on January 9, 2018","Would’ve goven this case 5 stars but when I got the case, the corner of the bottom piece was already broken and a pice just loose in the package. I absolutely love the color and feel of this case but I’m very disappointed that the reviews were true about them coming in already broken."
"on June 29, 2017","Beautiful product but it didn't fit.  I'mNot sure why.  It was a little too big.  We probably should've double checked the model.  Returning & refunding my money was a piece of cake! Will order another one, I just need to double check the model.  Still a good deal!:)"
"on November 13, 2016","I'm happy with the cover for now. I have to constantly click it back on to lock it into place, and the bottom will pop off if I slide my laptop across the table sometimes, depending on the surface. The actual color (green) isn't as bold as I thought it would be from looking at the pictures online."
"on February 14, 2018","its a nice cover, but it does not clip on right."
"on November 16, 2016","Case fits great, and looks nice. However, I needed to take the case off and it is almost impossible to remove it. In fact, when I tried it snapped. If you purchase this, make sure you want it to stay on forever because as soon as you remove it it will break. I have only had the case for 2 weeks."
"on January 19, 2017",The color is really pretty and looks like it's made well! Only problem I was when I was taking it out of the package a piece broke off. But it doesn't affect how it clips on. The bottom piece is perfect but I feel like the top piece doesn't stay on very well. Pretty good for the price!
"on January 1, 2018",Keyboard part is nice but the top cover always falls off.
"on June 15, 2017",More translucent than I thought it would be and also came slightly cracked on the side but it isn't really noticeable and did not affect how it fit my laptop.
"on June 13, 2017","The color is actually a lighter pink than the image shows and doesn't stay in for me, I have to constantly pop it back on. The keyboard cover muffles the speaker within the keyboard so unfortunately I had to take it off."
"on June 1, 2017",I bought this in black but it turned out to be more gray. Not as opaque as shown in the picture.Quality so far seems good. Doesn't snap on too snug but it doesnt fall off.
"on December 28, 2016",Everyone was nice with the case it's self. The complaint I have is the screen protector does not cover the full screen there is a boarder around it. Also the keyboard protector makes it really hard to see the actually letters on the keyboard which my niece was unhappy with.
"on February 7, 2017","This case did not fit perfectly onto my laptop, some spots on the bottom half feel loose. Also, the rubber feet on the bottom were not glued on correctly, 3 of the 4 were uneven. Lastly, the screen protector that came with it was damaged and bent."
"on May 30, 2017",Heavy cover.
"on July 20, 2017",More transparent then I wanted. It was nice for a few days but then picked up a crazy amount of dirt. It quickly became and ugly color and did not last very long. I would suggest this case if you need protection but not if you care about looks.
"on November 17, 2017","Snaps in place easily, but hard to get off. The sides cracked off within months and when I tried to take it off temporarily, it cracked from one of the top corners"
"on April 3, 2017",It's good
"on October 3, 2017",Good
"on January 23, 2018",I enjoy the color and the texture of the case! I've bought the same case in different color and never had problem. But with this one the bottom part does not seem to fit correctly and feels like it can come off easily at any time. Other than that i do recommend !
"on September 21, 2017",The case itself is fine (however it arrived with a chipped edge)... the keyboard cover does what it's supposed to do... the screen protector seems impossible to apply without air bubbles or dust getting on it.
"on January 15, 2018","The cover fits perfectly but the keypad cover does not line up, causing the keys to look blurry when lit up. The power button is the most different key. I have a brand new MacBook Air. And the model is the model that is posted that they say fits."
"on October 23, 2017","It's a pretty great case, if you wanted a completely full coverage glossy finish. I however was under the impression that the apple sign would still show so I could show everyone that I was their superior...but I guess that's not the case, which is why I'll be returning it."
"on August 15, 2017","I bought this to protect my laptop and put stickers on. The keyboard cover is great. The bottom tends to detach, and it's not comfortable as it digs into your arm if you place your forearm on top of it. The top has stayed on well."
"on October 30, 2017","Loved the color and the keyboard cover. The actual shell, however, cracked in a few months of it being on my laptop. While it was on there, though, I loved the color and feel of it."
"on November 21, 2017","Just received mine today. The top portion fits well, but unfortunately the bottom doesn’t snap on all the way. I have bought this brand a few times for my MacBook Air, but all eventually break after a year. Not surprising with how cheap they are."
