Rose Quartz,"The color is just about the only thing that lives up to what's advertised. The case breaks really easy, it slides off, the keyboard cover muffles the sound of videos when you try to watch anything on your laptop, and the stickies you put on the bottom of the case to keep it from sliding around feel off almost immediately after installing it."
Black,"It's nice, smooth, pretty, but cheap. It probably would not durably protect the computer if it falls. Within the first week, one side of the snap secure part that is suppose to keep the cover on, CAME OFF, and within the next few weeks, so did the other side. On the bottom part, I guess if you lift it too much with one hand, the cover keeps coming off, and eventually it cracks, because that's what happened. I'm getting a different one. Sorry."
Black,"The product is okay, but I found that the top never really held in place properly.  Then, on a recent business trip, I pulled my laptop out of its dedicated slot in my briefcase and the pieces that hold the top in place were, well, in pieces.  I don't know if this was user error or just a faulty unit, but I never had this problem with other brands.  YMMV."
Deep Teal,I just received it and the third tab of the front cover does not secure. don't know if it came broken or it is a defect of the cover. But don't like it. The first picture shows how the tab does not go all the way downThe second picture shows how it should beI contacted the seller with no luck. No response
Marsala Red,perfect fit and perfect wine color but too thin and easy to break edges.
Marsala Red,"It looks nice and clips on easily, but after a month of normal use, parts of the plastic began cracking off. After 3 months all of the plastic clips that help the case stay on all came off so the case is now useless. Not durable. This often happened after simply opening or closing my laptop. I do like the keyboard cover and screen protector though! It is also neat that the apple symbol still shows through the case when on."
Wine Red,"I ordered ""wine red"" but the photo was a lot darker than I expected. The case color is still beautiful. But I was expecting what was shown on the photo.."
Serenity Blue,"I am not impressed with it. It doesn't click on my computer the way that it should, the screen protector is okay, andI literally just got all this today and put it on my computer and the lettering is already wearing off on the keyboard cover. I guess You get what you pay for! I wouldn't recommend this to anyone nor would I purchase it again!"
Rose Quartz,"I really loved this case but it doesn't fit. I have the newest MacBook Air, 13inch. But the top part doesn't fit. Bottom fits perfect! I had to tape the top part :( idk if it was just for me or what happened. Other than that I love it."
Marsala Red,"Do not buy this case! To start, the color is slightly lighter than pictured, but more importantly, the top cover didn't not even fit my MacBook Air. It wouldn't stay on, and when it finally did and I tried taking it off, it cracked. The corners on the bottom cover chipped easily too, and the grips on the bottom fell off. Waste of money."
Marsala Red,Looks like great quality from initial unboxing after a few weeks of using the cover never stays secured which is very troublesome and annoying. I double checked the specs to make sure my laptop is one that it fits and yes it is. Case is more problematic than helpful because with it coming loose you have a higher chance of dropping it.
Rose Gold,"This product is good until it breaks which is soon after you buy it. It very nice and cute, but it doesn't last for too long. They have replaced it once before because of the warranty and it was an easy process to get it replaced. Unfortunately the bottom piece just breaks off and then it ends up being a hassle."
Aqua Blue,I can't get the top plastic piece to click onto the computer. I have tried contacting the seller and have not received a response.
Gray,Looks discolored very quickly.
Rose Quartz,The bottom piece of mine cracked within 2 weeks of use.
Marsala Red,"I was very pleased with the color and feel of the case, I have a MacBook Air 13"",  and sadly the top cover to this case did not fit properly. No matter how hard I tried, I could only get a couple of the clasps to secure over the lid/top part of my MacBook and the other clasps kept popping off. It seems to be a little small or maybe just poorly made.  sadly not what I was expecting :("
Frost,"Broke very easily, not very sturdy."
Rose Quartz,I'm pretty disappointed with this case. It's been just over 2 months since i received it and it's already cracking apart. The bottom of the case slips off from the back and the top case slips off from the top of the monitor.
Rose Quartz,Purchased this item and now it's fallen apart in less than 3 months of use.  Poor quality and will have to re-purchase from another vendor!
Wine Red,"I bought this because it said it came with the ""3-1"" and it didnt .. It only came with the case. I didn't even get the right color I got a darker shade of pink.. And the material feels cheap"
Deep Teal,"Pretty color, and nice all-inclusive package, but it's a terrible case. I dropped my backpack (with my laptop in it, granted) about a foot off the ground and the top half of the case cracked in half. Completely useless, unless you're going for the aesthetic."
Frost,"Kinda disappointed in this purchase. I bought the frost color thinking it would match the color of my MacBook Air and I was completely wrong. It has a tint of blue in it making it look ugly. Also the keyboard cover is not like the silicone ones, it’s a cheaper version. I would definitely choose another color..."
Rose Gold,The bottom started cracking after two weeks of use. Both corners near hinged part & it's completely cracked & broken halfway through the case (where the case latches on to the laptop). Very disappointing. Great color but horrible quality.
Marsala Red,"I love the color, but the case itself does not fit on my laptop. The bottom portion clicks in on back side, but not enough length to full cover the front, too. And, yes... I ordered the right size case. I have a 13"" MacBook air and that is the size case I ordered. Super bummed."
Black,"The bottom fit my MacBook Air perfectly, but the top does not click into place.  I definitely have the correct version for my laptop model, it just doesn't fit."
Marsala Red,"While the color was exactly what I was looking for, half of the product does not work. The top cover will not stay on. Seems to be slightly too small for the laptop. The bottom portion stays on with no problem, but the top constantly pops out. So much so that I don't even bother anymore"
Black,too heavy
White,This is a nice case other than a fact it did NOT fit my computer bottom. I have a 13 inch early 2015 macbook air. In order to get the bottom portion to fit my laptop I had to use my pocket knife and literally cut the pieces that were supposed to go over the top of my laptop off.
Black,Very cheaply made plastic that shows dirt and fingerprints instantly.  Tough to get them off.  And I can't believe the keyboard cover actually has black keys instead of clear.  The only thing this serves to do is make the lighted keyboard dark.  Two stars because it's so cheap.
Rose Gold,I've only had the case for a few weeks and it's already cracked/a piece broke off (without being dropped). The piece that broke off was right around the latching part. I'm disappointed in the quality of the case. The product was shipped and delivered quickly.
Airy Blue,"cute color, the case for the top of the laptop kept sliding off and also weighed my screen down... decided not to use it...."
Serenity Blue,"The shipping is fast, but the case cover is not efficient. It broke really easily, and it is very plastic. I bumped it once on a desk corner and the whole case fell off the mac book. It does not protect  well at all."
Mint Green,The case doesn't fit snugly on my laptop and keeps coming unsnapped. The keyboard protector won't stay in place either. Back to my search for a case!
Marsala Red,"This is the second time I've purchased a Mosiso Hard Case and keyboard cover over a three year period.  Each time, the keyboard silicone covers have warped and stopped fitting to the keys within 1-3 months of purchase.  It always starts with my spacebar.  The first time it happened, I thought it was a fluke, but the replacement they sent me did the same thing.  I'd hoped they'd improved the product in the last couple of years, but no such luck.  My first hard case lasted longer than the second - about 15 months versus 2 months.  It wasn't dropped or shattered.  The flimsy plastic just snapped and the case would no longer stay on.  I also had to sand down some sharp edges on the second hard case because they were sharp enough to cut my hands when I brushed them over the edges of the laptop.  I loved having a colorful case, but when they fall apart so quickly, they're not worth the purchase."
Rose Gold,"The top cover does not stay on firmly and after a month, the corner broke off and the small piece of plastic that snaps on to hold it in place is also broken.  The keyboard cover does not fully line up; consequently the letters all look a little fuzzy.  Do not recommend this."
Mint Green,"Not entirely satisfide, the keybord cover doesn""t belong to muy model of MacBook even thought I check the model of my laptop before purshace this product it was the right model compatible for your product si not basically the enter key has a different position"
Rose Quartz,The case itself is very soft. The colors are pretty much exactly as displayed. The only thing is that the case and the keyboard cover get dirty very fast; even with the natural oils on your hand. They are nice products for the price but I could've passed on this deal completely.
Rose Gold,More pink than rose gold. Disappointed.
Marsala Red,I love this case but it cracked within the first minutes of me putting it on my macbook air. It has a great feel to it but I suggest getting a more sturdy case. However I love the color as well.
Rose Quartz,"DONT BE FOOLED this doesnt protect your laptop, more for decorations."
Rose Quartz,this case is not very sturdy. arrived already broken in the corner and the bottom snaps off without warning. i wanted to return it but the return shipping is 2/3 the cost of the case. i'd recommend spending a little more to get something more durable.
Rose Quartz,It works but the top cover piece keeps popping off. It will stay on for a bit but if you hit it wrong it will just pop off.
Navy Blue,Unfortunately this is not quality made .. it is flimsy and won’t stay on.. the bottom piece and the top piece do not fit snugly or securely .. I cannot speak for the keyboard part as I did not use it
Translucent Greenery,"Purchased this case as a gift.  Color was as pictured, however the bottom part of the case was warped and did not fit properly.  I should have read the reviews prior to purchase as others had noted this same problem.  Surprised this is an Amazon pick."
Marsala Red,"Two tabs on the top cover snapped off after a few months. The case/laptop was not dropped or roughly handled. Day to day use caused the tabs to break off, creating a flimsy seal so they cover is constantly falling off."
Gray,"I bought this for my 13 yr old, but was very disappointed with the quality of the product. The case completely cracked within a month & does not stay on the mac. Evaluate other options.."
Rose Quartz,"This only lasted about 2 months and broke. We are now looking for something more durable. We were attracted to the great color, but the quality isn't good."
Marsala Red,It was okay when i first got it but i had it for like a month or two and i rarley take my computer anywhere and the case is chipping so bad. The front case wont even stay on my computer anymore... I guess ya get what you pay for
Serenity Blue,The bottom cover won't stay on! The top works fine though. I like it otherwise.
Gold,It started to crack slightly shortly after I started to use it.  Now a piece is about to break off any day now I have had it on my computer for less than two months.  I have not bumped it or treated it roughly.
Rose Gold,"Nothing wrong with the case. However, the keyboard cover is very thin and the numbers on the cover and the keyboard don't align properly. I ended up buying another keyboard cover."
Frost,The outside case has these weird streaks that won't wipe off. The keyboard cover came in lump and does not fit snug on the keys so it makes it harder to type. The screen protector is just ok.
Camel,broke within a month. had to buy another one.
Frost,The base broke after two months. The cover stops the screen from fully opening. The small corner tabs break when the laptop is opened. Would be great if they could correct it.
Black,Product arrived broken from one of the bottom braces and the key pad cover does not fit the key pad. I would have liked to exchanged it and try it out but I only get a return option. Other than the damaged piece and the key pad cover product seems ok.
Marsala Red,I'm very disappointed with this product. The top of the hard cover case doesn't stay on to my computer. every time I touch my computer it just falls off. I feel like I wasted my time and money. Ugh... DON'T WASTE YOUR MONEY.
Rose Gold,Bottom broke and cracked after a few days.
